scene_id,episode,scene_index,umap_x,umap_y
304e8568dd01c8912b377d912c7e63af45074b8fc377c056ceee0a0db730f7f3,01x02 - The Stakeout,20,2.219050407409668,0.23662422597408295
337a21d8c289d0e92ec2cfbb1348d2e673befd55235fa545794ee8e7e36c835f,"01x01 - Good News, Bad News",3,1.7925182580947876,0.17862164974212646
3bd9ffc45e533156d9c880f8a367ee8cca27c7ff4cb7ebbad36ac2f828b0633b,"01x01 - Good News, Bad News",20,4.002903461456299,3.012601613998413
3d9c5e56dc5974c5fc492382473957992d0ac6285443fff0bd7b34ff5bbf79cc,01x02 - The Stakeout,14,1.1824145317077637,1.8347406387329102
3de6f8ddb01cac88a52517ca40ba369367f5315bc69c143ab482d96286c24f1c,01x05 - The Stock Tip,14,1.8112330436706543,1.1393991708755493
3def8518559c4e00ca0c84f934ff4280a2a1b44ce415f0c76ddcd941a599b0d4,01x02 - The Stakeout,33,3.4936296939849854,0.8915066123008728
3e3f598b52732eeba676c777455f95d7cbcbb0090291cf3a24288a1f2871e50b,01x05 - The Stock Tip,20,5.0651631355285645,2.0216224193573
3facab49f684eed78ae2d3d848b2a74a43695fbb92047b057cc0db944b29f332,01x05 - The Stock Tip,9,1.3924243450164795,1.8346107006072998
4344e19ca2c040b570652b9c14f0582d0a4d8e572c08d05b904b5a4325a4163b,01x05 - The Stock Tip,3,1.7736588716506958,2.8190908432006836
4a66c509abcc1cc002e401a519732ea418f237cf1acc19a2ea8488c3977b9d6f,01x03 - The Robbery,20,3.5639796257019043,-1.5594544410705566
4aa4c8c9746e1d4d1d73eebb04821dbdef1c433abcff5f482b572a141ef2fc92,01x05 - The Stock Tip,25,1.6881484985351562,-0.5930725336074829
4cccb6d1735238e3eb61749c4ae83ee09bc2ef1ab2ba0713b2f5741adb71b103,01x03 - The Robbery,5,2.986362934112549,-1.2725067138671875
4d26f2182c6fd2f3662b645c6b42c3f55fc556b401c13b1d2bd70063a0ed987a,01x02 - The Stakeout,4,1.8700529336929321,-0.19477063417434692
